#  eta   phi   dep   det    value 
   -13   13    1    HB    0.997427373761
   -14   13    1    HB    1.00092955401
   -15   13    1    HB    0.990557390323
   -15   13    2    HB    0.996185335929
   -16   13    1    HB    1.01825047654
   -16   13    2    HB    1.00007479415
   -1   14    1    HB    0.971149985368
   -2   14    1    HB    0.989902271183
   -3   14    1    HB    0.942325349341
   -4   14    1    HB    0.974419103889
   -5   14    1    HB    1.00817483397
   -6   14    1    HB    0.993628151659
   -7   14    1    HB    1.00098929056
   -8   14    1    HB    0.907556123405
   -9   14    1    HB    0.988996656174
   -10   14    1    HB    0.960987319808
   -11   14    1    HB    0.998912435916
   -12   14    1    HB    0.981591365861
   -13   14    1    HB    0.997352085553
   -14   14    1    HB    0.988430020766
   -15   14    1    HB    1.01307803953
   -15   14    2    HB    1.00870792522
   -16   14    1    HB    1.00659388145
   -16   14    2    HB    0.981606975295
   -1   15    1    HB    0.982669249447
   -2   15    1    HB    1.03538248567
   -3   15    1    HB    0.979786542363
   -4   15    1    HB    1.00005747716
   -5   15    1    HB    0.993108552583
   -6   15    1    HB    0.997474070983
   -7   15    1    HB    0.994554909482
   -8   15    1    HB    1.00735723101
   -9   15    1    HB    1.00243029495
   -10   15    1    HB    0.988991450836
   -11   15    1    HB    1.02226214822
   -12   15    1    HB    1.00553501556
   -13   15    1    HB    1.00760662085
   -14   15    1    HB    0.990379424731
   -15   15    1    HB    1.00162908306
   -15   15    2    HB    1.00836566312
   -16   15    1    HB    1.01455752281
   -16   15    2    HB    1.00387613585
   -1   16    1    HB    0.979135572449
   -2   16    1    HB    0.985276771237
   -3   16    1    HB    1.02704407179
   -4   16    1    HB    0.983659360158
   -5   16    1    HB    0.998138056099
   -6   16    1    HB    0.986622510773
   -7   16    1    HB    1.02106875712
   -8   16    1    HB    1.02891628726
   -9   16    1    HB    1.03036717651
   -10   16    1    HB    1.01709778495
   -11   16    1    HB    0.975390504817
   -12   16    1    HB    1.01249597023
   -13   16    1    HB    0.989664856111
   -14   16    1    HB    1.00420271778
   -15   16    1    HB    1.00024898206
   -15   16    2    HB    0.977395368676
   -16   16    1    HB    1.01841616108
   -16   16    2    HB    0.993090952837
   -1   17    1    HB    1.00087157632
   -2   17    1    HB    0.991035302873
   -3   17    1    HB    1.01043005758
   -4   17    1    HB    1.03080535063
   -5   17    1    HB    1.01131461488
   -6   17    1    HB    0.98934983449
   -7   17    1    HB    1.01965657398
   -8   17    1    HB    0.983234747213
   -9   17    1    HB    0.982499487481
   -10   17    1    HB    0.995576304477
   -11   17    1    HB    1.01055193942
   -12   17    1    HB    0.991777672739
   -13   17    1    HB    0.982149190966
   -14   17    1    HB    1.01938444693
   -15   17    1    HB    0.999656638114
   -15   17    2    HB    0.976063169771
   -16   17    1    HB    1.00046089535
   -16   17    2    HB    0.974418979287
   -1   18    1    HB    1.03304732535
   -2   18    1    HB    0.977445435707
   -3   18    1    HB    0.980400817094
   -4   18    1    HB    0.982832989269
   -5   18    1    HB    1.00019558703
   -6   18    1    HB    0.979530761005
   -7   18    1    HB    0.937518056592
   -8   18    1    HB    1.02788544086
   -9   18    1    HB    0.981765815627
   -10   18    1    HB    1.01283196804
   -11   18    1    HB    1.0061385942
   -12   18    1    HB    1.01355410489
   -13   18    1    HB    0.989205765312
   -14   18    1    HB    0.984899527453
   -15   18    1    HB    0.98438249264
   -15   18    2    HB    1.01871483339
   -16   18    1    HB    0.984148388897
   -16   18    2    HB    0.991330183384
   -1   19    1    HB    0.9829392349
   -2   19    1    HB    1.01889674438
   -3   19    1    HB    0.978490570387
   -4   19    1    HB    1.01240669876
   -5   19    1    HB    0.977142961768
   -6   19    1    HB    0.970539303221
   -7   19    1    HB    0.964835152057
   -8   19    1    HB    0.929894928013
   -9   19    1    HB    1.00927603598
   -10   19    1    HB    0.974824658799
   -11   19    1    HB    1.01794405373
   -12   19    1    HB    0.994839691851
   -13   19    1    HB    1.00672805609
   -14   19    1    HB    1.00591399555
   -15   19    1    HB    1.00194628086
   -15   19    2    HB    1.00544373906
   -16   19    1    HB    0.991667480725
   -16   19    2    HB    1.01402317133
   -1   20    1    HB    1.03899288264
   -2   20    1    HB    1.02939379942
   -3   20    1    HB    0.998539899836
   -4   20    1    HB    0.983843035025
   -5   20    1    HB    1.04766103796
   -6   20    1    HB    1.01942038092
   -7   20    1    HB    1.00325124364
   -8   20    1    HB    1.04889339942
   -9   20    1    HB    1.02575354581
   -10   20    1    HB    1.0036474262
   -11   20    1    HB    1.00775335432
   -12   20    1    HB    1.01735556774
   -13   20    1    HB    0.985367933175
   -14   20    1    HB    1.0222384851
   -15   20    1    HB    1.00100535549
   -15   20    2    HB    1.0118028742
   -16   20    1    HB    1.0120516409
   -16   20    2    HB    1.01120195619
   -1   21    1    HB    0.944479511728
   -2   21    1    HB    1.02886333216
   -3   21    1    HB    0.993005584105
   -4   21    1    HB    1.03210250751
   -5   21    1    HB    1.01595833438
   -6   21    1    HB    1.01989415552
   -7   21    1    HB    1.00530328264
   -8   21    1    HB    0.993238139446
   -9   21    1    HB    1.04019299868
   -10   21    1    HB    1.00804926836
   -11   21    1    HB    0.985964309954
   -12   21    1    HB    0.996249802301
   -13   21    1    HB    0.99222934217
   -14   21    1    HB    0.999984987907
   -15   21    1    HB    0.997982387635
   -15   21    2    HB    1.01669681885
   -16   21    1    HB    1.0051656434
   -16   21    2    HB    1.01329819063
   -1   22    1    HB    1.01786298854
   -2   22    1    HB    1.01645981579
   -3   22    1    HB    0.944511852045
   -4   22    1    HB    1.03948045374
   -5   22    1    HB    0.996399857348
   -6   22    1    HB    1.01359257577
   -7   22    1    HB    0.988498768849
   -8   22    1    HB    1.00114029209
   -9   22    1    HB    0.992584932645
   -10   22    1    HB    0.984315177367
   -11   22    1    HB    1.00584490593
   -12   22    1    HB    1.01796115178
   -13   22    1    HB    0.994036466109
   -14   22    1    HB    1.00809314861
   -15   22    1    HB    1.00473428228
   -15   22    2    HB    1.000596696
   -16   22    1    HB    1.00331689368
   -16   22    2    HB    0.991812164672
   -1   23    1    HB    1.02585140681
   -2   23    1    HB    1.03513330797
   -3   23    1    HB    1.03303843629
   -4   23    1    HB    1.01707425848
   -5   23    1    HB    0.981588850076
   -6   23    1    HB    1.01098703751
   -7   23    1    HB    1.0588779512
   -8   23    1    HB    1.01948848478
   -9   23    1    HB    1.01090049038
   -10   23    1    HB    1.04839364176
   -11   23    1    HB    0.991284677077
   -12   23    1    HB    1.00790621356
   -13   23    1    HB    0.989845658626
   -14   23    1    HB    1.01630891923
   -15   23    1    HB    0.98484908538
   -15   23    2    HB    0.996006436364
   -16   23    1    HB    0.994387367587
   -16   23    2    HB    0.989825777155
   -1   24    1    HB    1.00934466264
   -2   24    1    HB    1.01493904476
   -3   24    1    HB    1.03794218478
   -4   24    1    HB    0.95379749962
   -5   24    1    HB    0.978473390253
   -6   24    1    HB    1.01502985481
   -7   24    1    HB    0.977600351994
   -8   24    1    HB    1.00029642991
   -9   24    1    HB    1.03740715926
   -10   24    1    HB    1.01933158067
   -11   24    1    HB    1.0108657963
   -12   24    1    HB    0.98462280759
   -13   24    1    HB    0.998816489764
   -14   24    1    HB    0.985719655474
   -15   24    1    HB    1.01870205132
   -15   24    2    HB    0.993864152117
   -16   24    1    HB    1.01290993402
   -16   24    2    HB    0.9876482103
   -1   25    1    HB    1.03927846916
   -2   25    1    HB    0.98963359211
   -3   25    1    HB    1.00479723306
   -4   25    1    HB    0.994719330853
   -5   25    1    HB    1.00870166012
   -6   25    1    HB    1.0241253434
   -7   25    1    HB    0.989129874102
   -8   25    1    HB    1.02829876197
   -9   25    1    HB    1.04332828117
   -10   25    1    HB    1.00941472755
   -11   25    1    HB    0.984496136042
   -12   25    1    HB    1.03172278325
   -13   25    1    HB    0.990713722753
   -14   25    1    HB    0.997093262693
   -15   25    1    HB    1.0013830528
   -15   25    2    HB    0.969945050166
   -16   25    1    HB    1.02729328466
   -16   25    2    HB    0.984717517582
   -1   26    1    HB    1.03315395227
   -2   26    1    HB    0.989018818638
   -3   26    1    HB    0.98531780544
   -4   26    1    HB    1.00274914892
   -5   26    1    HB    1.03164115391
   -6   26    1    HB    0.975020451586
   -7   26    1    HB    1.00679753752
   -8   26    1    HB    1.06625818454
   -9   26    1    HB    1.03691266457
   -10   26    1    HB    0.978457734732
   -11   26    1    HB    1.04212513113
   -12   26    1    HB    1.00408129887
   -13   26    1    HB    1.00428177553
   -14   26    1    HB    0.990410918125
   -15   26    1    HB    1.00956517675
   -15   26    2    HB    1.01666309103
   -16   26    1    HB    0.998741489123
   -16   26    2    HB    1.00618017487
   -1   27    1    HB    1.00691512221
   -2   27    1    HB    1.01120410796
   -3   27    1    HB    0.981477605997
   -4   27    1    HB    0.963555868934
   -5   27    1    HB    0.97328302341
   -6   27    1    HB    1.05101605817
   -7   27    1    HB    1.00173481261
   -8   27    1    HB    1.03241771844
   -9   27    1    HB    1.00371059826
   -10   27    1    HB    0.954814200412
   -11   27    1    HB    1.02165918237
   -12   27    1    HB    1.00475650332
   -13   27    1    HB    0.997431931317
   -14   27    1    HB    1.00877368826
   -15   27    1    HB    0.990617960069
   -15   27    2    HB    1.00823268426
   -16   27    1    HB    1.01830729286
   -16   27    2    HB    1.0263412999
   -1   28    1    HB    1.07998655457
   -2   28    1    HB    1.04650849248
   -3   28    1    HB    1.03263225768
   -4   28    1    HB    1.04987676114
   -5   28    1    HB    1.03423063195
   -6   28    1    HB    0.952324934713
   -7   28    1    HB    0.988494860677
   -8   28    1    HB    1.02853310504
   -9   28    1    HB    1.00252810519
   -10   28    1    HB    1.01436761735
   -11   28    1    HB    0.983089843281
   -12   28    1    HB    1.0030284041
   -13   28    1    HB    1.01202487894
   -14   28    1    HB    1.01758427961
   -15   28    1    HB    1.00694766363
   -15   28    2    HB    0.978431096493
   -16   28    1    HB    1.00494916459
   -16   28    2    HB    0.975470142521
   -1   29    1    HB    0.977982096472
   -2   29    1    HB    0.959574526101
   -3   29    1    HB    1.00167751063
   -4   29    1    HB    1.0098856319
   -5   29    1    HB    1.04547369977
   -6   29    1    HB    0.979329092299
   -7   29    1    HB    0.991367880958
   -8   29    1    HB    1.00441773565
   -9   29    1    HB    1.0372444051
   -10   29    1    HB    1.01483417238
   -11   29    1    HB    1.03528977556
   -12   29    1    HB    1.00702665258
   -13   29    1    HB    1.01818105801
   -14   29    1    HB    0.987262916928
   -15   29    1    HB    0.99204702949
   -15   29    2    HB    0.992695299183
   -16   29    1    HB    0.995727454653
   -16   29    2    HB    1.01324911394
   -1   30    1    HB    0.981835282696
   -2   30    1    HB    1.01454247491
   -3   30    1    HB    1.00481487562
   -4   30    1    HB    1.00788967236
   -5   30    1    HB    1.01346035368
   -6   30    1    HB    1.01916339576
   -7   30    1    HB    0.981857460879
   -8   30    1    HB    0.995331528199
   -9   30    1    HB    0.963228122379
   -10   30    1    HB    1.00962288068
   -11   30    1    HB    0.99636617241
   -12   30    1    HB    0.99000316455
   -13   30    1    HB    1.01806591548
   -14   30    1    HB    1.00985185648
   -15   30    1    HB    1.00415032311
   -15   30    2    HB    0.985445249946
   -16   30    1    HB    1.00440180289
   -16   30    2    HB    1.00236367044
   -1   31    1    HB    1.00625270255
   -2   31    1    HB    0.976452849044
   -3   31    1    HB    0.987004070496
   -4   31    1    HB    0.976146577103
   -5   31    1    HB    1.0646106334
   -6   31    1    HB    0.992101101719
   -7   31    1    HB    1.00784483008
   -8   31    1    HB    1.00415477053
   -9   31    1    HB    1.02830072969
   -10   31    1    HB    1.00399587669
   -11   31    1    HB    0.996390453459
   -12   31    1    HB    1.01967653165
   -13   31    1    HB    1.01338702065
   -14   31    1    HB    1.02563554664
   -15   31    1    HB    0.99887393747
   -15   31    2    HB    1.01641006396
   -16   31    1    HB    1.00874542461
   -16   31    2    HB    1.01639796376
   -1   32    1    HB    0.987775785284
   -2   32    1    HB    0.997225747271
   -3   32    1    HB    1.00721740326
   -4   32    1    HB    0.963330532833
   -5   32    1    HB    0.962774993386
   -6   32    1    HB    0.96872063759
   -7   32    1    HB    1.01239303613
   -8   32    1    HB    1.00080425087
   -9   32    1    HB    1.00096962296
   -10   32    1    HB    0.978166491117
   -11   32    1    HB    1.0369848714
   -12   32    1    HB    0.991098907095
   -13   32    1    HB    1.00636653389
   -14   32    1    HB    1.00484529463
   -15   32    1    HB    1.01864639922
   -15   32    2    HB    0.988828737182
   -16   32    1    HB    1.01261332964
   -16   32    2    HB    0.986506488548
   -1   33    1    HB    1.01530208772
   -2   33    1    HB    0.993112197205
   -3   33    1    HB    0.976567522516
   -4   33    1    HB    1.02039769332
   -5   33    1    HB    0.989622081705
   -6   33    1    HB    1.00919795626
   -7   33    1    HB    0.986576486924
   -8   33    1    HB    1.01728145769
   -9   33    1    HB    1.05376317916
   -10   33    1    HB    1.00436231456
   -11   33    1    HB    0.999153233161
   -12   33    1    HB    1.00396335364
   -13   33    1    HB    0.978013331919
   -14   33    1    HB    1.02502775938
   -15   33    1    HB    0.997567352578
   -15   33    2    HB    1.03656969303
   -16   33    1    HB    0.967618675864
   -16   33    2    HB    1.00603559244
   -1   34    1    HB    1.02827492752
   -2   34    1    HB    0.99287203599
   -3   34    1    HB    1.00334128336
   -4   34    1    HB    0.96801431192
   -5   34    1    HB    1.00481046209
   -6   34    1    HB    1.02483280255
   -7   34    1    HB    0.946686390777
   -8   34    1    HB    1.04275242256
   -9   34    1    HB    0.994849473323
   -10   34    1    HB    0.99402188549
   -11   34    1    HB    1.00368683393
   -12   34    1    HB    1.02872383993
   -13   34    1    HB    0.986907327341
   -14   34    1    HB    1.0073628602
   -15   34    1    HB    0.991453630652
   -15   34    2    HB    0.980703177561
   -16   34    1    HB    0.997455935446
   -16   34    2    HB    1.00155875819
   -1   35    1    HB    0.96163851723
   -2   35    1    HB    1.03144935706
   -3   35    1    HB    1.02644971871
   -4   35    1    HB    1.01808343515
   -5   35    1    HB    0.968893503092
   -6   35    1    HB    0.969369112682
   -7   35    1    HB    1.02374469871
   -8   35    1    HB    0.961906869162
   -9   35    1    HB    0.994772033946
   -10   35    1    HB    0.971655504432
   -11   35    1    HB    0.981484884166
   -12   35    1    HB    0.991109228379
   -13   35    1    HB    0.975841331894
   -14   35    1    HB    0.999439076568
   -15   35    1    HB    0.971124650796
   -15   35    2    HB    1.02307980321
   -16   35    1    HB    0.982973345859
   -16   35    2    HB    0.99187683771
   -1   36    1    HB    1.02623943724
   -2   36    1    HB    0.993953769163
   -3   36    1    HB    1.01608400554
   -4   36    1    HB    0.999384789448
   -5   36    1    HB    1.05120556046
   -6   36    1    HB    1.00271616218
   -7   36    1    HB    0.999470548237
   -8   36    1    HB    1.01007667776
   -9   36    1    HB    0.990800452099
   -10   36    1    HB    0.982327264982
   -11   36    1    HB    1.018351116
   -12   36    1    HB    1.00754971432
   -13   36    1    HB    0.98405263959
   -14   36    1    HB    0.995130455469
   -15   36    1    HB    0.989868643913
   -15   36    2    HB    1.00200455807
   -16   36    1    HB    1.01737720555
   -16   36    2    HB    0.978012418451
   -1   37    1    HB    0.977842207926
   -2   37    1    HB    1.0444262208
   -3   37    1    HB    1.00261673788
   -4   37    1    HB    1.00237636989
   -5   37    1    HB    1.01308346901
   -6   37    1    HB    1.04091514804
   -7   37    1    HB    1.01425234645
   -8   37    1    HB    1.01383382307
   -9   37    1    HB    1.03126434638
   -10   37    1    HB    0.983853302236
   -11   37    1    HB    1.02452669521
   -12   37    1    HB    0.976739589032
   -13   37    1    HB    0.992580313196
   -14   37    1    HB    0.997303135634
   -15   37    1    HB    1.02894585931
   -15   37    2    HB    1.0131813423
   -16   37    1    HB    0.99053301776
   -16   37    2    HB    0.997368565748
   -1   38    1    HB    1.03933279338
   -2   38    1    HB    0.975012417627
   -3   38    1    HB    0.998468154962
   -4   38    1    HB    0.954592759696
   -5   38    1    HB    0.96286575298
   -6   38    1    HB    0.998614396717
   -7   38    1    HB    1.0291399394
   -8   38    1    HB    1.00012623224
   -9   38    1    HB    1.00205823442
   -10   38    1    HB    1.04002429813
   -11   38    1    HB    1.02453309097
   -12   38    1    HB    1.00651645714
   -13   38    1    HB    0.99258522038
   -14   38    1    HB    1.03061428698
   -15   38    1    HB    0.993365550864
   -15   38    2    HB    0.986176833885
   -16   38    1    HB    1.01245663157
   -16   38    2    HB    1.00459408297
   -1   39    1    HB    0.945492874419
   -2   39    1    HB    1.00148838598
   -3   39    1    HB    0.976810427949
   -4   39    1    HB    0.966875741402
   -5   39    1    HB    1.02107745979
   -6   39    1    HB    1.06114004732
   -7   39    1    HB    0.981873607223
   -8   39    1    HB    0.997783119235
   -9   39    1    HB    1.0157777872
   -10   39    1    HB    0.984103702271
   -11   39    1    HB    0.984264153265
   -12   39    1    HB    1.03687817564
   -13   39    1    HB    0.984218407489
   -14   39    1    HB    1.0051657896
   -15   39    1    HB    1.00891781739
   -15   39    2    HB    1.01128786236
   -16   39    1    HB    0.990731159962
   -16   39    2    HB    0.979548422421
   -1   40    1    HB    1.01437583535
   -2   40    1    HB    0.947500087191
   -3   40    1    HB    1.0546960945
   -4   40    1    HB    1.02465907601
   -5   40    1    HB    0.953289424062
   -6   40    1    HB    1.02922572832
   -7   40    1    HB    1.03697073373
   -8   40    1    HB    0.996603120022
   -9   40    1    HB    1.00954300372
   -10   40    1    HB    1.00181227588
   -11   40    1    HB    1.00173190876
   -12   40    1    HB    0.990214740815
   -13   40    1    HB    0.995671314318
   -14   40    1    HB    0.99271001601
   -15   40    1    HB    1.02090111996
   -15   40    2    HB    1.00996823073
   -16   40    1    HB    1.00284946239
   -16   40    2    HB    1.0067470769
   -1   41    1    HB    1.03615278944
   -2   41    1    HB    0.992039845796
   -3   41    1    HB    0.958174620527
   -4   41    1    HB    1.04553573169
   -5   41    1    HB    1.00016227147
   -6   41    1    HB    1.00546984416
   -7   41    1    HB    1.01893794272
   -8   41    1    HB    0.959885883342
   -9   41    1    HB    0.992873715538
   -10   41    1    HB    1.022300407
   -11   41    1    HB    0.991649972011
   -12   41    1    HB    1.00474548628
   -13   41    1    HB    0.990093704693
   -14   41    1    HB    0.999752816906
   -15   41    1    HB    0.987456899915
   -15   41    2    HB    1.00889622963
   -16   41    1    HB    0.987762793694
   -16   41    2    HB    0.990373862625
   -1   42    1    HB    1.00418579079
   -2   42    1    HB    0.987272936568
   -3   42    1    HB    1.00435576184
   -4   42    1    HB    0.952757999946
   -5   42    1    HB    1.00932619186
   -6   42    1    HB    0.993114811591
   -7   42    1    HB    0.973967538974
   -8   42    1    HB    1.01959259044
   -9   42    1    HB    1.00441520842
   -10   42    1    HB    1.00804990631
   -11   42    1    HB    0.98272748995
   -12   42    1    HB    0.99315765778
   -13   42    1    HB    0.972264860265
   -14   42    1    HB    0.999637056922
   -15   42    1    HB    1.01552281317
   -15   42    2    HB    0.992187547724
   -16   42    1    HB    0.987525426151
   -16   42    2    HB    0.995185530376
   -1   43    1    HB    1.02951164856
   -2   43    1    HB    0.99783778696
   -3   43    1    HB    1.05031523816
   -4   43    1    HB    1.0206287455
   -5   43    1    HB    1.05410631609
   -6   43    1    HB    0.99678508906
   -7   43    1    HB    0.961721572525
   -8   43    1    HB    0.97471099284
   -9   43    1    HB    1.00348641284
   -10   43    1    HB    0.967202439022
   -11   43    1    HB    0.989174250003
   -12   43    1    HB    1.0078182515
   -13   43    1    HB    0.978187289918
   -14   43    1    HB    0.989799855356
   -15   43    1    HB    0.995614587572
   -15   43    2    HB    1.01618858767
   -16   43    1    HB    1.01704682039
   -16   43    2    HB    1.03141886421
   -1   44    1    HB    1.05020875404
   -2   44    1    HB    1.00331864785
